"id","UF","População 2016","Municípios","Receita Total","Receitas Correntes","Impostos Patrimônio e Renda","IPTU","IRRF","ITBI","ISS","Receita Agropecuária","Transferências Correntes","Transferências Intergovernamentais","Transferências da União","Participação na Receita da União","FPM","ITR","IOF- Ouro","SUS Fundo a Fundo - União","FNAS","FNDE","ICMS - Desoneração Lei Kandir","Transferências dos Estados","Participação na Receita dos Estados","ICMS","IPVA","IPI - Exportação","CIDE","Outras Participações na Receita dos Estados","Transferências dos Municípios","Transferências de Convênios"
2508505,"PB",7371,"Livramento",16284436.23,17887335.74,7341.58,6081.38,360.2,900,197994.06,0,17521158.4,17521158.4,11158446.95,8461264.45,8460390.33,874.12,0,1771085.7,317636.66,539831.89,1557.72,1392602.54,1354144.69,1290907.24,47955.24,1087.3,14194.91,0,0,0
2508554,"PB",4299,"Logradouro",13822359.19,15121328.99,140610.16,7374.3,120654.91,12580.95,88655.52,0,14558767.23,14547517.23,10399749.76,8460865.79,8460390.33,475.46,0,1433752.4,198668.58,237039.81,1425,1240057.21,1219698.38,1180921.49,26134.54,891.64,11750.71,0,0,11250
2508604,"PB",12965,"Lucena",32835795.43,34041992.49,936466.95,552370.97,238644.31,145451.67,968098.12,0,30121860.52,30051162.62,15152929.71,11292661.87,11283520.42,9141.45,0,2734762.7,294517.3,707126.93,6525.48,5590171.32,5590171.32,5404480.17,160354,4084.13,21253.02,0,0,70697.9
2508703,"PB",4017,"Mãe d'Água",13573523.96,14154422.01,152010.79,20313.9,130908.89,788,99575.65,0,13784414.12,13769694.12,10102963.82,8461018.03,8460390.33,627.7,0,1068391.3,337473.3,166682.54,1415.28,1276321.73,1222947.73,1172867.82,37389.8,1106.97,11583.14,0,0,14720
2508802,"PB",5668,"Malta",14717453.59,15774163.86,142966.98,1866.6,123374.12,17726.26,206007.93,0,15113737.58,15093737.58,10239659.9,8461428.81,8460390.33,1038.48,0,1169820.56,261477.45,277039.1,1642.32,1473036.78,1435242.38,1361027.08,60311.67,1027.71,12875.92,0,0,20000
2508901,"PB",44694,"Mamanguape",69330614.78,75908360.7,742615.96,86639.06,514364.38,141612.52,1588954.53,0,71235709.77,71235709.77,43227619.94,28222101.41,28201301.09,20800.32,0,10115127.29,639957.21,1528977.82,7959,7622206.06,7480314.11,6596846.71,816348.95,4981.39,62137.06,0,0,0
2509008,"PB",11094,"Manaíra",22000980.01,22960579.3,124447.46,9417.75,114509.71,520,270916.6,0,22141393.94,21366086.51,13756496.62,11282089.48,11280520.42,1569.06,0,1529317.41,301396.53,546181.37,998.27,1485246.45,1485246.45,1418938.47,45321.71,1070.95,19915.32,0,0,775307.43
2509057,"PB",8475,"Marcação",17390927.84,19240792.75,119963.56,12719.89,107243.67,0,73714.67,0,18542879.74,18498788.69,10652672.7,8460656.72,8460390.33,266.39,0,1188327.19,365020.57,568487.4,1771.8,1570296.37,1545483.22,1468351.05,61173.71,993.75,14964.71,0,0,44091.05
2509107,"PB",21806,"Mari",39525730.72,41589403.88,467470.13,134420.29,333049.84,0,1193250.63,0,37608561.99,36902798.62,24767914.41,16927424.29,16924063.82,3360.47,0,5913701.08,517434.06,1241908.79,2869.92,3729268.23,3729268.23,3167841.75,236427.86,2649.91,22614.33,299734.38,0,705763.37
2509156,"PB",6569,"Marizópolis",17666823.09,19289717.56,169586.08,69654.58,98821.5,1110,139788.5,0,18858253.73,18657389.58,10730207.78,8460466.59,8460390.33,76.26,0,1775263.01,0,425587.86,1622.28,1464621.06,1464621.06,1344364.31,58632.26,6741.59,13533.5,41349.4,0,200864.15
