"id","UF","População 2016","nome","Total da Despesa por Função per capita","Legislativa per capita","Judiciária per capita","Essencial à Justiça per capita","Administração per capita","Defesa Nacional per capita","Segurança Pública per capita","Relações Exteriores per capita","Assistência Social per capita","Previdência Social per capita","Saúde per capita","Trabalho per capita","Educação per capita","Cultura per capita","Direitos da Cidadania per capita","Urbanismo per capita","Habitação per capita","Saneamento per capita","Gestão Ambiental per capita","Ciência e Tecnologia per capita","Agricultura per capita","Organização Agrária per capita","Indústria per capita","Comércio e Serviços per capita","Comunicações per capita","Energia per capita","Transporte per capita","Desporto e Lazer per capita","Encargos Especiais per capita","TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita","TOTAL GERAL DA DESPESA POR FUNÇÃO per capita"
2701100,"AL",10709,"Branquinha",3155.80661219535,82.5010607899897,0,2.92158651601457,381.765500980484,0,11.3478532075824,0,78.0537613222523,151.489754412177,616.543961154169,0,1209.10579605939,78.0816135960407,0,353.926336726118,11.0129946773742,59.3982369969185,7.6711485666262,0,22.4926678494724,0,0,0,0,0,12.0227210757307,10.2893426090205,67.1822756559903,0,3155.80661219535
2701209,"AL",10859,"Cacimbinhas",2566.43890505571,7.13312091352795,0,0,361.861152039783,0,0,0,72.8227811032323,219.003960769868,517.804717745649,0,991.785197532001,16.3847647112994,0,251.123530711852,0,10.449481536053,0,0,103.384587899438,0,0,0,0,0,2.47904963624643,0.0691131780090248,12.137447278755,0,2566.43890505571
2701308,"AL",21443,"Cajueiro",3480.06716970573,68.8937075036142,0,0,421.501509583547,0,0,0,82.4969542508045,357.250799794805,730.721691927436,0,1195.48182390524,34.4110898661568,0,418.302889987408,0,104.614636944457,0,0,22.909609662827,0,0,0,0,0,0,16.7519134449471,26.7305428344914,0,3480.06716970573
2701357,"AL",7002,"Campestre",2869.7745786918,95.5769123107684,0,0,540.734438731791,4.50820051413882,0,0,83.0266495287061,0,467.062847757784,0,1010.33338189089,63.2933447586404,0,219.217443587546,0,2.09502713510426,0,0,7.98831619537275,0,0,0,0,0,0,0,375.938016281063,0,2869.7745786918
2701407,"AL",57008,"Campo Alegre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701506,"AL",9678,"Campo Grande",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701605,"AL",17980,"Canapi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701704,"AL",17428,"Capela",3741.00561567592,80.5015320174432,0,0,272.522015721827,0,17.2787279091118,0,127.278727335322,0,734.067834519165,0,2065.71536033968,28.9925946752353,0,331.469336699564,0,0,0,0,24.5160758549461,0,0,0,0,0,0,9.75998508147808,48.9034255221483,0,3741.00561567592
2701803,"AL",9065,"Carneiros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701902,"AL",7424,"Chã Preta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702009,"AL",10939,"Coité do Nóia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702108,"AL",21786,"Colônia Leopoldina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702207,"AL",5895,"Coqueiro Seco",4109.32735708227,116.456675148431,0,0,1350.45550466497,0,0,0,128.293983036472,164.579840542833,648.822332485157,0,943.010276505513,34.3191636980492,0,259.6614927905,92.9883036471586,0,0,0,0.33960983884648,0,0,0,0,0,301.725821882952,28.0685258693808,40.6058269720102,0,4109.32735708227
2702306,"AL",57079,"Coruripe",2829.2491862156,71.2471227596839,0,0,280.552302598153,0,0,0,61.0088193556299,71.0966195974001,838.011628619983,0,1005.48076175126,25.2291208675695,11.6371905604513,168.467321957287,17.2463829078996,0.621945023563833,8.19068466511327,0,22.0149002260026,0,29.0638147129417,36.9086919882969,6.71834037036388,0.257638536064052,131.68503863067,9.24256942132833,34.5682916659367,56.2861830095131,2885.53536922511
2702355,"AL",24403,"Craíbas",2099.86951317461,60.9934598205139,0,0,201.148989878294,0,0,0,74.4509265254272,130.661494898168,522.05212678769,0,865.867725689464,21.2930041388354,0,107.831370323321,0,0,21.4339810679015,0,51.2057874031881,0,0,0,0,2.89889316887268,0,0.0245871409252961,40.0071663320084,0,2099.86951317461
2702405,"AL",52306,"Delmiro Gouveia",2202.53940064237,82.6664329140061,6.43155699154973,0,252.607383856537,0,0,0,55.2127469124001,0,588.444810537988,0,736.64726532329,23.9376989255535,0,310.384974190342,0,24.7779533896685,9.8759899437923,0,34.2070538752724,0,0,8.15683210339158,0,0,18.8516594654533,11.1702883034451,39.1667539096853,0,2202.53940064237
2702504,"AL",11219,"Dois Riachos",2687.02452892415,77.0510179160353,0,0,269.861897673589,0,0,0,82.4691960067742,0,455.403890721098,0,1370.24608075586,70.7896425706391,0,285.316023709778,0,6.19613958463321,0,0,33.0238408057759,0,0,0,0,0,19.3952286300027,4.63301542026919,12.6385551296907,0,2687.02452892415
2702553,"AL",18373,"Estrela de Alagoas",2056.58436618952,69.9883323354923,0,0,172.130220432156,0,0,0,70.3644070102868,0,357.592701246394,0,939.495671909868,4.12289773036521,0,389.296331573505,0,0,0,0,25.9366292929843,0,0,0,0,0,0,3.94855385620204,23.7086208022642,0.247397812006749,2056.83176400152
2702603,"AL",22458,"Feira Grande",2128.89919761332,58.0435132246861,0,0,235.172669872651,0,0,0,87.3320233324428,0,343.782616884852,0,1006.79703179268,29.5022717962419,0,153.691940511176,0,0,22.9705819752427,0,129.086692937929,0,0,0,0,0,15.4611216493009,9.64697613322647,37.4117575028943,0,2128.89919761332
2702702,"AL",4777,"Feliz Deserto",3140.32058823529,168.588009210802,0,0,562.440703370316,0,0,0,134.400422859535,0,622.467412602051,0,984.239353150513,115.948084571907,0,331.599610634289,0,0,0,0,32.6770064894285,0,0,0,0,0,0,157.077835461587,30.882149884865,0,3140.32058823529
2702801,"AL",12943,"Flexeiras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702900,"AL",40912,"Girau do Ponciano",2039.15122433516,56.0674212944857,0,0,222.472099872898,0,0,0,76.6278754399687,202.040501319906,410.684978490418,0,939.819062133359,11.3523100801721,0,81.5751874755573,0,0,0,0,18.2769368400469,0,2.89238243058271,0,0,0,3.76658217637857,13.5758867813844,0,0,2039.15122433516
2703007,"AL",15822,"Ibateguara",2420.63874478574,71.3469744659335,0,0,388.062920616863,0,6.9934275060043,0,87.276654658071,0,481.085446846164,0,863.742747440273,47.8628100113766,0,411.908002780938,0,0,8.93341928959676,0,7.92342371381621,0,0,0,0,0,0,7.4204057641259,38.0825116925799,0,2420.63874478574
2703106,"AL",26031,"Igaci",2340.12369981945,60.3732772463601,0,1.1824363259191,209.313593023703,0,0,0,70.0010180169798,217.357814528831,663.554723982943,0,864.664631401022,0,0,161.27881525873,0,0.730554339057278,0,0,65.1550017287081,0,1.36544888786447,0,0,0,0,25.1463850793285,0,0,2340.12369981945
2703205,"AL",24687,"Igreja Nova",2010.72682464455,69.8612326325596,0,0,315.108544578118,0,0,0,64.9252979300847,0,418.817451290153,0,854.529666221088,23.5010471098149,0,133.15983756633,0,2.44204318062138,0,0,29.014894883947,0,0,0,0,0,73.4187596710819,0.95369627739296,24.994353303358,0,2010.72682464455
2703304,"AL",18637,"Inhapi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403,"AL",5391,"Jacaré dos Homens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703502,"AL",7148,"Jacuípe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703601,"AL",8403,"Japaratinga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703700,"AL",5685,"Jaramataia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703759,"AL",11824,"Jequiá da Praia",3957.08835165765,116.625736637348,21.1692354533153,0,354.448694181326,0,65.3627723274696,0,150.501359100135,188.747733423545,649.923143606225,0,1498.88553788904,99.9888286535859,0,546.207412889039,0,60.255052435724,19.2113015899865,0,27.2485250338295,0,0,26.0912956698241,0,0,0,0.556495263870095,131.865227503383,112.989076454668,4070.07742811231
2703809,"AL",24174,"Joaquim Gomes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703908,"AL",4249,"Jundiá",3877.27392798305,161.063873852671,0,0,771.55687455872,0,0,0,186.746921628619,108.48529771711,784.878686749823,0,1460.75746293245,45.6417980701342,0,149.269602259355,0,0,0,0,189.503690280066,0,0,0,0,0,0,0,19.3697199341021,0,3877.27392798305
2704005,"AL",25088,"Junqueiro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704104,"AL",18256,"Lagoa da Canoa",2335.84177147239,67.6746817484663,0,0,277.656627957932,0,24.8485029579316,0,55.4722644609991,237.716160714286,555.3044456617,0,822.549344872918,30.6531551270815,0,104.776491016652,0,0,1.19960560911481,0,46.6218728089395,0,0,0,0,0,89.7920376862401,11.0524967134093,10.5240841367222,106.839092353199,2442.68086382559
2704203,"AL",28793,"Limoeiro de Anadia",2005.78496196992,54.9661553155281,0,0,206.065986871809,0,0,0,32.6482117181259,0,412.825461744174,0,1050.89693258778,20.774902927795,0,187.54488799361,0,0,0,0,32.428792414823,0,0,0,0,0,0,0,7.63363039627687,0,2005.78496196992
2704302,"AL",1021709,"Maceió",1848.14927739699,49.6465370863915,0,0,355.392025175466,0,0.0253859758502666,0,24.6813267476356,234.841774008059,595.933943980135,6.69308331432923,296.160811434567,5.87546911106783,1.77726245927167,224.071305146573,3.15221810711269,0,2.52468107846755,0,0,0,0,0.471513904644082,0,0,2.76458094232311,0.887973033417539,43.2493858916776,218.970234822244,2067.11951221923
2704401,"AL",20126,"Major Isidoro",2469.31317748186,67.2859818145682,0,0,247.773520321972,0,0,0,68.0755127695518,289.847858491504,538.535766173109,0.858014508595846,904.071949219915,22.7373546656067,0,213.028369273576,0,0,0,0,47.046839908576,0,0,10.1862724833549,0,0,0,26.7982942462486,33.0674436052867,0,2469.31317748186
2704906,"AL",3600,"Mar Vermelho",4221.241725,180.014525,0,0,1114.37635,0,0,0,115.890272222222,370.278213888889,783.647319444445,0,1154.01247777778,211.800458333333,0,197.939841666667,0,0,0,0,54.0372638888889,0,0,0,0,0,3.88978333333333,7.09016666666667,28.2650527777778,0,4221.241725
2704500,"AL",32568,"Maragogi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704609,"AL",9588,"Maravilha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704708,"AL",51715,"Marechal Deodoro",3713.84126597699,124.415154597312,39.2570053176061,0,725.078431789616,0,0,0,91.7039773760031,286.242164169003,723.689662960456,0,847.768290051242,62.7656797834284,0,631.277675142608,0,116.444584743305,15.1569492410326,0,1.40771536304747,0,0,6.5753640143092,0,0,19.3335332108673,2.51740868220052,20.2076695349512,0,3713.84126597699
2704807,"AL",13587,"Maribondo",2163.44036652683,79.3292102745271,0,0,341.130931773018,0,0,0,100.314262898359,397.781597850887,507.460184735409,0,583.112645175535,2.67871642010746,0,132.279450945757,0,0,0,0,15.8692470744094,0,0,0,0,0,0,3.48411937881799,0,225.093462868919,2388.53382939575
2705002,"AL",25589,"Mata Grande",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705101,"AL",25010,"Matriz de Camaragibe",2205.14656817273,57.8232351059576,0,0,379.48475209916,0,0,0,44.8722618952419,177.362330267893,608.952371051579,0,879.764337465014,0.803982407037185,0,31.5415901639344,0,0,0,0,0,0,0,0,0,0,0,0,24.5417077169132,0,2205.14656817273
2705200,"AL",17789,"Messias",2494.85659677329,94.6255202653325,0,0,521.968109505874,0,0,0,88.6761403114284,113.324728764967,514.089210748215,3.88858339423239,935.630341222104,55.4833267749733,0,111.887637866097,0,0,0,0,0,0,0,0,0,13.2095856990275,0.0642531901737028,12.4195120580134,29.5896469728484,0,2494.85659677329
2705309,"AL",5419,"Minador do Negrão",3425.47865473335,124.145842406348,0,0,512.719918804208,0,0,0,159.241976379406,393.21633511718,632.982190441041,0,1184.6225650489,0,0,138.865000922679,0,0,0.184535892231039,0,131.70828750692,0,0,0,0,0,71.8115279571877,49.5029968628898,26.4774773943532,0,3425.47865473335
2705408,"AL",7251,"Monteirópolis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705507,"AL",28462,"Murici",2615.82232098939,63.5162810062539,0,0,196.976043496592,0,0,0,55.437569039421,170.4769239688,531.706178061977,0,1055.2208249596,42.9719099149744,0,138.907779495468,0,0.0662736279952217,3.60310765230834,0,204.245214672194,0,110.999594547115,0,0,0,0.524963108706345,13.0335025648233,28.1361548731642,0,2615.82232098939
2705606,"AL",12735,"Novo Lino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705705,"AL",21706,"Olho d'Água das Flores",2479.70839813876,64.6008463097761,0,0,172.586371049479,0,0,0,58.4967391504653,133.330062194785,572.919500138211,0,753.729375287939,13.4024007186953,0,175.616086796278,0,464.653326729936,0,0,22.4553962038146,0,0,4.91191375656501,0,10.2078784667834,0,10.024995853681,22.7735054823551,0,2479.70839813876
2705804,"AL",9381,"Olho d'Água do Casado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705903,"AL",5187,"Olho d'Água Grande",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706000,"AL",11731,"Olivença",2436.08624158213,74.5444062739749,0,0,257.339577188645,0,0,0,101.603515471827,135.133757565425,405.455768476686,0,1047.33646747933,12.0184340635922,0,310.864045690904,0,0,0,0,46.5558085414713,0,0,0,0,0,1.56041258204757,25.1103605830705,18.5636876651607,0,2436.08624158213
2706109,"AL",11589,"Ouro Branco",2776.36772370351,81.2204909828286,0,0,185.107861765467,0,0,0,80.9550081974286,176.307151609285,510.606564845975,0,1026.20275174735,82.2503408404522,0,432.109968073173,0,0,0,0,183.50562861334,0,0,0,0,0,1.24229873155579,0,16.8596582966606,0,2776.36772370351
2706208,"AL",5036,"Palestina",3652.6471624305,210.692450357427,0,0,443.721125893566,0,0,0,135.060293884035,342.723246624305,587.685133042097,0,1274.96220413026,70.6141779189833,0,494.274793486894,0,0,0,0,56.2373193010326,0,0,0,0,0,11.8244539316918,0.158856235107228,24.6931076250993,0,3652.6471624305
2706307,"AL",74049,"Palmeira dos Índios",2254.62547299761,51.1881535199665,9.30453078367027,0,255.390881308323,0,0,0,50.9508066280436,162.664260152061,800.392957366068,0,753.564923901741,10.8764986697997,0,119.255120933436,0,1.31858917743656,0,0,22.7331390025524,0,0,0,0,0,10.6249584734433,6.36065308106794,0,0,2254.62547299761
2706406,"AL",24834,"Pão de Açúcar",2672.0337142627,60.6744120963196,0,0,307.520874204719,0,72.8157421277281,0,85.9959052105984,256.021449625513,507.009910203753,0,1055.07101071112,26.7533884996376,0,205.029897720867,0,0,5.40816259966175,0,51.9553314004993,0,0,7.00068212933881,0,0,0,0.955697833615205,29.8212498993316,0,2672.0337142627
2706422,"AL",10674,"Pariconha",2389.24102866779,100.26472269065,0,0,339.125967772157,0,0,0,94.2814052838673,0,446.324658984448,0,912.021329398538,66.5430016863406,0,217.949087502342,0,124.47793985385,23.5478695896571,0,51.9058937605396,0,0,0,0,0,0,1.51320966835301,11.285942477047,0,2389.24102866779
2706448,"AL",13076,"Paripueira",2879.89072040379,74.6413207402876,19.8837565004589,0,638.552936677883,0,0,0,98.6367750076476,0,478.932919088406,8.0055062710309,906.193043744264,40.0992275925359,0,561.982629244417,0,0,8.20694401957785,0,7.5610278372591,0,0,0,7.12603242581829,17.1603724380545,7.73845212603243,5.1697766901193,0,0,2879.89072040379
2706505,"AL",15441,"Passo de Camaragibe",2698.33999740949,73.6331908555145,26.8357768279257,0,227.343506249595,0,0,0,52.0799371802344,299.625520367852,595.217662068519,0,968.461220775857,65.3882844375364,0,340.649734473156,0,0,0,0,1.13918787643287,0,0,0,0,0.272689592642964,0,0,47.693286704229,117.736949031798,2816.07694644129
2706604,"AL",7680,"Paulo Jacinto",2604.39468359375,89.1841966145833,0,0,280.578350260417,0,0,0,117.314666666667,273.6474296875,597.208986979167,0,774.503830729167,60.0984231770833,0,309.595151041667,0,0,14.5745221354167,0,78.3959830729167,0,0,0,0,0,0,0,9.29314322916667,229.7743515625,2834.16903515625
2706703,"AL",64292,"Penedo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706802,"AL",18043,"Piaçabuçu",1966.73310757635,71.7863437344122,11.0227500969905,0,199.918565094496,0,0,0,66.1800277115779,0,482.485624896082,0,825.684783572577,39.6691847253783,0,172.969333813667,8.29670176799867,0,4.09259324945962,0,20.8113068780136,0,0,7.54495870974893,0,0.452471872748434,0.289308873247243,19.9114714847863,35.6176810951616,0,1966.73310757635
2706901,"AL",35428,"Pilar",3419.43934740883,142.917883877159,12.6646629784351,40.9044572089872,603.999828102066,0,19.9374093936999,0,105.556967652704,205.208507677543,680.699593259569,0,868.790784407813,55.6323729818223,0,443.269553742802,0,38.568985548154,18.1161417522863,0,0,0,0,0,0,0,129.077526814949,16.3220063226826,37.7726656881563,0,3419.43934740883
2707008,"AL",2954,"Pindoba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707107,"AL",25130,"Piranhas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707206,"AL",14535,"Poço das Trincheiras",2812.94101135191,72.470259373925,0,0,266.281786721706,0,0,0,82.4967671138631,142.032625386997,400.681544547644,0,1352.12675128999,93.7586350189198,0,209.06710629515,0,0,0,0,12.6229115927073,0,0,0,0,0,124.611907120743,34.4826776745786,22.3080392156863,0,2812.94101135191
2707305,"AL",27398,"Porto Calvo",1455.32042995839,48.1519362727206,0,0,233.870360610264,0,0,0,42.0933250602234,85.6218461201548,365.448398058252,0,591.117693627272,0,0,62.5988845901161,0,0,2.79800897875757,0,21.3402226439886,0,0,0,0,0,0,2.27975399664209,0,0,1455.32042995839
2707404,"AL",8055,"Porto de Pedras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707503,"AL",20268,"Porto Real do Colégio",1695.85517268601,66.3179100059207,0,0,265.245639925005,0,0,0,44.260015788435,0,383.30811722913,0,690.87328892836,0,0,180.539127688968,0,19.5547024866785,0,0,29.0653088612591,0,0,0,0,0,0,7.86537645549635,8.82568531675548,0,1695.85517268601
2707602,"AL",11542,"Quebrangulo",4005.63576676486,80.1615473921331,0,0,268.278548778375,0,0,0,113.022254375325,583.442872119217,728.46585687056,0,1269.27765811818,93.5557052503899,0,727.227969156125,0,0,1.19355397678045,0,86.240878530584,0,0,0,0,38.440527638191,0,3.80436926009357,12.5240252989083,296.246896551724,4301.88266331658
2707701,"AL",75688,"Rio Largo",1625.13359079379,56.8436641211288,0,0,173.882203519713,0,0,0,65.273386534193,0,444.055432433147,4.21526622450058,633.641005179157,5.5148565162245,0,197.802306574358,0.207460627840609,0,8.2963176461262,0,0,0,0,5.8788704946623,0,0,10.0191056706479,3.98931838600571,15.5143968660818,0,1625.13359079379
2707800,"AL",6788,"Roteiro",4305.40887890395,106.069534472599,44.5444681791397,0,1495.65406452563,0,0,0,169.141944608132,18.0761505598114,610.845237183265,0,1531.80741160872,8.90542133176193,0,90.4868827342369,0,0,21.3906894519741,0,7.97819681791397,0,0,110.310179728933,0,10.7195050088391,0,28.33263847967,51.1465542133176,0,4305.40887890395
2707909,"AL",7357,"Santa Luzia do Norte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006,"AL",48033,"Santana do Ipanema",2785.56328149397,55.9409466408511,0,0,217.430823184061,0,0,0,68.6204642641517,0,1540.66942560323,0,639.113426186164,12.4714704474007,0,194.345164782545,0,0,0,0,43.0171652822018,0,0,0,0,0.36678117127808,11.1829621302022,2.4046518018862,0,0,2785.56328149397
2708105,"AL",10952,"Santana do Mundaú",2878.84592037984,67.5424570854638,0,0,731.076958546384,0,0,0,51.6822991234478,370.112027940102,541.780951424397,0,978.303551862673,0.222972972972973,0,91.4005368882396,0,0,0,0,0.166166910153397,0,0,0,0,0,0,0,46.5579976260044,0,2878.84592037984
2708204,"AL",7046,"São Brás",2475.59524836787,100.65574936134,0,0,525.732903775192,0,0,0,79.9100227079194,0,577.126004825433,0,997.406338347999,0,0,151.488252909452,0,0,0,0,6.56205506670451,0,0,0,0,0,0,24.1102895259722,12.6036318478569,0,2475.59524836787
2708303,"AL",24140,"São José da Laje",2210.34341714996,45.2832323943662,0,0,246.376612261806,0,0,0,66.5428777961889,182.10448011599,505.137981358741,0,710.597657000829,47.28064001657,0,249.952882767191,1.63628831814416,66.6937609776305,9.88758533554267,0,17.1892932891466,0,0,0,0,1.09707415078708,0,8.78880530240265,51.774246064623,0,2210.34341714996
2708402,"AL",32455,"São José da Tapera",2940.631028501,56.8667209983053,1.32283469419196,0,312.080411030658,0,0,0,80.6949915267293,280.015765521491,620.761660452935,0,1226.208590664,10.188568787552,0,298.560409798182,0.308118933908489,0,0,0,15.9979922970267,0,0,0,0,0,5.18971406562933,14.9305429055615,17.5047068248344,0,2940.631028501
2708501,"AL",34798,"São Luís do Quitunde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708600,"AL",61204,"São Miguel dos Campos",2778.2150668257,77.2551325076792,0,0,308.460573328541,0,111.666237010653,0,121.82120433305,0,844.345437716489,0,793.630541631266,31.1037324357885,12.4235706816548,158.944322920071,0,130.33449905235,10.8766838768708,0,102.338173812169,0,0,3.45564358538658,10.7073210901248,0,3.00297121103196,9.79611757401477,48.0529040585583,0,2778.2150668257
2708709,"AL",7951,"São Miguel dos Milagres",3365.98293673752,94.8929593761791,0,0,309.450735756509,0,23.3249943403345,0,63.667246887184,62.2807810338322,588.404767953716,0,1720.0041378443,115.343775625707,0,45.1427807822915,229.09769588731,0,0,0,5.67094201987172,0,0,11.7214249779902,0,15.5714903785687,5.95545969060496,18.1260885423217,57.3276556407999,0,3365.98293673752
2708808,"AL",34387,"São Sebastião",2025.05515398261,,0,0,209.617252740861,0,0,0,60.9080483903801,241.902180765987,333.680065722511,0,855.786645825457,17.2491755605316,0,247.331110303312,0,0,0,0,37.8898612847879,0,0,0,0,0,0,9.35786285514875,11.3329505336319,111.498445633524,2136.55359961613
2708907,"AL",13824,"Satuba",2169.98578631366,75.6173466435185,0,0,515.918695746528,0,0,0,56.3575665509259,0,622.708718894676,0,761.224415509259,14.9523813657407,0,70.8013802083333,0,0,0,0,3.86805266203704,0,0,0,0,0,0,2.51919487847222,46.0180338541667,0,2169.98578631366
2708956,"AL",13974,"Senador Rui Palmeira",2424.3454136253,79.0351567196222,0,0,293.834006726778,0,0,0,78.671224416774,52.7405152425934,436.470751395449,0,1030.70997352226,25.2772184056104,0,262.763878631745,0,0,4.43014741663089,0,56.0180656934307,0,0,0,0,0,76.7358730499499,2.15569987118935,25.5029025332761,13.0547237727208,2437.40013739803
2709004,"AL",6293,"Tanque d'Arca",2890.39797711743,105.762339106944,0,0,277.955931987923,0,0,0,129.707467026855,283.792876211664,578.534279358017,0,975.100851740029,70.7280375019863,0,296.496210074686,36.2340552995392,0,7.2807881773399,0,116.643702526617,0,0,0,0,0,0,1.04107738757349,11.1203607182584,115.383480057206,3005.78145717464
2709103,"AL",20097,"Taquarana",2741.40007264766,67.4198716226302,0,0,181.688878937155,0,0,0,62.8579932328208,299.089409364582,505.094539981092,0,1127.41770861323,40.0941687814102,4.91459421804249,220.23456734836,0,7.72383141762452,0,0,73.6985256505946,0,2.81965716276061,0,0,0,110.927489177489,0.0880728466935364,37.3307642931781,0,2741.40007264766
2709152,"AL",44426,"Teotônio Vilela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709202,"AL",27938,"Traipu",3438.22019256926,56.8075449208963,0,0,457.664212542057,0,42.1352326580285,0,87.7686899563319,0,381.17621590665,0,1581.63220631398,58.9758200300666,0,664.728789462381,0,0,16.8010057985539,0,8.70135084830697,0,1.29214689669984,0,47.8139838213186,0,0,27.5942694537905,5.12872396019758,0,3438.22019256926
2709301,"AL",66255,"União dos Palmares",1946.50381827787,44.3784538525394,0,0,252.151007018338,0,0,0,58.6061024828315,0,492.237618594823,0,772.852103237492,5.71537483963474,0,164.724641913818,0,106.313197343597,5.13639000830126,0,10.9601903252585,0,1.32717772243604,3.632941061052,0.884989812089654,0,0.484214776243302,2.44096083314467,24.6584544562674,0,1946.50381827787
