"id","UF","População 2016","Municípios","Receita Total","Receitas Correntes","Impostos Patrimônio e Renda","IPTU","IRRF","ITBI","ISS","Receita Agropecuária","Transferências Correntes","Transferências Intergovernamentais","Transferências da União","Participação na Receita da União","FPM","ITR","IOF- Ouro","SUS Fundo a Fundo - União","FNAS","FNDE","ICMS - Desoneração Lei Kandir","Transferências dos Estados","Participação na Receita dos Estados","ICMS","IPVA","IPI - Exportação","CIDE","Outras Participações na Receita dos Estados","Transferências dos Municípios","Transferências de Convênios"
1701903,"TO",6934,"Araguacema",17940866.44,18443774.14,1310718.19,75367.32,217398.62,1017952.25,401837.5,0,15967679.46,15436471.35,9166827.68,6710699.59,6568790.07,141909.52,0,1656988.33,234874.86,434987.98,1247.16,2104927.35,1916222.53,1805823.71,106617.02,3781.8,0,0,0,531208.11
1702000,"TO",8734,"Araguaçu",20202658.68,21663458.77,904955.43,97575,177035.01,630345.42,586616.43,0,19899272.97,19578981.07,9850568.65,7234075.86,6568790.07,665285.79,0,1844159.15,270970.89,326755.74,3055.68,4963674.01,4924264.03,4432371.15,448800.19,7107.66,35985.03,0,0,320291.9
1702109,"TO",173112,"Araguaína",382127047.57,388935608.68,26485951.52,11126300.7,10981854.99,3845648.39,19469875.99,0,277830248.8,276067608.65,127571436.06,73445342.45,73445342.45,0,0,44010752.52,2334295.68,5894571.92,33712.2,73865858.25,70594863.98,48864500.11,21053719.79,78417.23,598226.85,0,0,1719946.26
1702158,"TO",5581,"Araguanã",12524583.23,14067667.36,149588.07,30680.74,16332.05,102575.28,249914.58,0,13529739.94,13529739.94,8310434.67,6713822.46,6568790.06,145032.4,0,1060391.44,239467.13,196419.57,1220.88,2193180.16,2171741.66,1779568.65,122940.79,1013.08,28844.26,239374.88,0,0
1702208,"TO",34810,"Araguatins",62488921.39,63164148.11,992865.7,306704.93,595220.4,90940.37,1422125.77,0,51388287.38,49082503.81,26850381.39,17560638.79,17516773.37,43865.42,0,7049097.54,701519.36,1267792.76,2879.4,5503847.91,5503847.91,4174885.21,1202782.88,6698.71,119481.11,0,0,2305783.57
1702307,"TO",6777,"Arapoema",13341342.46,15016558.92,531450.55,0,0,531450.55,448009.39,0,13718801.34,13718801.34,8331859.77,6440277.87,6314111.21,126166.66,0,867440.75,131642.77,525420.73,1534.32,2556485.49,2556485.49,2228225.17,296579.62,0,31680.7,0,0,0
1702406,"TO",10752,"Arraias",20376191.83,22734790.91,380377.47,102303.36,126919.38,151154.73,1807796.31,0,20287137.12,20205362.42,11842815.09,8923952.49,8758386.76,165565.73,0,1822148.86,300871.31,372813.9,2230.92,3519893.51,3519893.51,3225612.47,243135.75,5190.13,45955.16,0,0,81774.7
1702554,"TO",17861,"Augustinópolis",32975942.01,32437207.1,574821.8,64147.34,423731.22,86943.24,1311099.4,0,29520223.31,29380223.31,17706222.32,13143046.45,13137580.17,5466.28,0,2838935.85,398950.72,1126421.32,2426.04,4479171.36,4361473.03,3519024.29,770509.62,0,71939.12,0,0,140000
1702703,"TO",3709,"Aurora do Tocantins",10260655.98,10830740.31,314606.36,510.89,300435.85,13659.62,138077.78,0,10290242.56,10290242.56,7931249.77,6594060.4,6568790.07,25270.33,0,756440.22,134487.99,217183.1,588.36,1168313.25,925816.03,853942.14,53493.99,0,18379.9,0,0,0
1702901,"TO",9741,"Axixá do Tocantins",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703008,"TO",10744,"Babaçulândia",23582784.76,22537908.24,558527.65,108321.05,277707.08,172499.52,519612.49,0,21248799.78,20047277.11,12522903.81,8811418.76,8764432.41,46986.35,0,1751606.68,202420.81,554545.41,1214.88,2058214.38,2058214.38,1760834.45,248709.94,2825.96,45844.03,0,0,1075574.82
1703057,"TO",3460,"Bandeirantes do Tocantins",13641543.62,15284790.59,483031.88,0,0,483031.88,384864.82,0,14244904.62,13886532.2,7908620.81,6639692.15,6568790.07,70902.08,0,457429.43,129450.37,123982.12,2711.28,4164306.04,4061152.41,3931515.21,105323.1,0,24314.1,0,0,358372.42
1703073,"TO",4503,"Barra do Ouro",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703107,"TO",5622,"Barrolândia",14319928.67,14326360.15,624969.93,66152.35,217420.76,341396.82,655851.84,0,12905882.09,12593194.32,8610454.71,6581440.24,6568790.07,12650.17,0,1273915.12,270670.75,395628.58,771.12,1326068.77,1325880.58,1119259.31,177072.78,491.92,29056.57,0,0,312687.77
1703206,"TO",4525,"Bernardo Sayão",13795592.91,14925660.12,117063.38,18250.62,80620.96,18191.8,205397.35,0,14238400.32,14144174.46,8275005.8,6604490.54,6568790.07,35700.47,0,856067.88,204205.3,557579.38,1175.52,1900002.68,1893647.72,1703682.42,151847.44,0,26754.54,11363.32,0,94225.86
1703305,"TO",4590,"Bom Jesus do Tocantins",11668479,12371229.21,85002.96,4289.78,38243.68,42469.5,272675.11,0,11913072.1,11913072.1,8594649.89,7037618.24,7021039.79,16578.45,0,745917.11,135503.38,319863.57,637.44,1037077.21,1037077.21,924550.57,85962.32,0,26564.32,0,0,0
1703602,"TO",2188,"Brasilândia do Tocantins",10650771.51,11457601.02,285381.48,2693.89,105929.73,176757.86,457129.5,0,10486183.7,10241478.7,7647735.36,6604530.43,6568790.07,35740.36,0,633988.57,207724.31,123953.61,637.67,1207817.97,1198498.09,1007659.98,67585.33,1618.14,21634.64,100000,0,244705
1703701,"TO",5475,"Brejinho de Nazaré",14111523.13,15259654.83,373510.96,33632.75,178094.1,161784.11,252270.88,0,14357525.35,14139874.37,9084459.13,6883619.88,6568790.07,314829.81,0,1062535.73,427728.59,209504.66,1048.2,1913714.18,1709625.64,1522519.77,155938.13,2438.3,28729.44,0,0,217650.98
1703800,"TO",10988,"Buriti do Tocantins",17794104.85,19115477.22,32693.16,4867.57,14184.42,13641.17,124750.8,0,18583645.34,17721980.34,11976875.27,8760832.64,8758386.76,2445.88,0,1938602.58,229220.12,318275.11,743.64,1360068.59,1300500.95,1082004.2,172518.26,0,45978.49,0,0,861665
1703826,"TO",2266,"Cachoeirinha",10551564.57,11906754.63,101672.17,0,91688.71,9983.46,123507.58,0,11618460.63,11482035.63,8137634.94,6573919.86,6568790.07,5129.79,0,1056624.28,192674.52,219369.25,1248.36,1874494.49,1865132.55,1805677.34,37648.62,0,21806.59,0,0,136425
1703842,"TO",9604,"Campos Lindos",22410719.88,22636288.13,449959.4,6145.12,193212.98,250601.3,515607.44,0,21499878.06,21334103.11,8985432.21,6852581.26,6568790.07,283791.19,0,1263694.05,272041.76,410790.99,2987.04,4629121.15,4629121.15,4344143.39,240816.26,6948.2,37213.3,0,0,165774.95
1703867,"TO",4238,"Cariri do Tocantins",16072160.68,18209565.84,292979.12,20929.66,61685.32,210364.14,798181.73,0,17007520.87,16875915.87,8486407.46,6661960.21,6568789.66,93170.55,0,1274192.8,152147.18,158722.66,4053,6023399.35,6019323.3,5861946.34,122519.63,0,25946.54,8910.79,0,131605
1703883,"TO",2531,"Carmolândia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703891,"TO",4019,"Carrasco Bonito",13143098.57,13273176.81,100798.1,97.96,100700.14,0,143775.61,0,12874205.58,12222284.95,8390001.64,6571571.66,6568790.07,2781.59,0,1233994.56,231601,267577.2,787.92,1361391.72,1230134.41,1144521.16,60076.01,0,25537.24,0,0,651920.63
1703909,"TO",5193,"Caseara",13000659.06,14346971.81,382237.68,20681.57,223722.71,137833.4,530744.21,0,13334501.56,13334424.54,8110292.14,6777103.77,6568792.39,208311.38,0,895064.66,166717.54,204547.76,1292.04,2040836.5,2040836.5,1875498.69,129643.89,7713.94,27979.98,0,0,77.02
1704105,"TO",2835,"Centenário",9432352.35,10617582.44,237015,15132.85,93833.54,128048.61,79488.31,0,10195049.05,10043188.53,7682641.71,6581805.93,6568790.07,13015.86,0,754796.86,167548.68,96755.32,549.36,850198.22,850198.22,795940.82,31276.7,0,22980.7,0,0,151860.52
1705102,"TO",3363,"Chapada da Natividade",11682274.05,11758746.79,112301.24,6893.08,83280.9,22127.26,151860.68,0,11349465.84,10921375.84,7700486.07,6611850.97,6568672.31,43178.66,0,579108.6,200631.27,227510.86,831.36,1292981.23,1287137.67,1202870.73,58119.18,1933.89,24213.87,0,0,428090
1704600,"TO",1402,"Chapada de Areia",8518800.96,9545592.85,47212.91,712,35480.91,11020,117399.83,0,9311694.56,9294680.56,7334078.96,6576704.68,6568790.07,7914.61,0,466681.14,149373.3,67515.02,546.84,840782.32,840782.32,791747.26,23691.7,1272.05,19945.31,4126,0,17014
1705508,"TO",34416,"Colinas do Tocantins",82520608.28,84267037.84,3069354.01,1491565.05,1288726.85,289062.11,2528239.81,0,60980164.93,60980164.93,32247618.92,17549149.9,17516773.57,32376.33,0,11728575.03,809779.05,1775584.27,6398.76,12666938.72,11776596.62,9287171.38,2370845.5,0,118579.74,0,0,0
1716703,"TO",8465,"Colméia",19342342.44,19265097.99,582509.28,155721.3,266320.12,160467.86,487713.23,0,17571025.53,17182819.23,9714920.27,6608627.88,6568790.07,39837.81,0,2246220.15,382285.15,365484.64,1609.08,2897924.55,2859968.05,2330826.17,493702.04,0,0,35439.84,0,388206.3
1705557,"TO",4863,"Combinado",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705607,"TO",4194,"Conceição do Tocantins",12299922.55,12584544.5,109260.15,27862.5,40463.22,40934.43,435942.1,0,11815987.35,11563371.85,7840050.44,6605148.4,6568790.07,36358.33,0,800593.05,193973.96,159528.93,696.84,1285919.31,1094189.2,1011719.49,54913.13,1498.74,26057.84,0,0,252615.5
1706001,"TO",5477,"Couto Magalhães",15376070.61,16711397.43,341078.33,42944.11,191048.44,107085.78,610473.24,0,15219841.03,14670316.03,8765845.29,6643045.94,6568790.07,74255.87,0,1286488.46,223158.7,519697.82,1006.44,1629702.68,1604472.98,1461037.73,112439.86,2341.11,28654.28,0,0,549525
1706100,"TO",7380,"Cristalândia",15918678.34,16787823.78,534193.17,12403.75,238547.82,283241.6,717671.55,0,15459961.71,15402309.06,9449777.32,6623557.26,6568790.07,54767.19,0,1885267.63,255720,548522.44,2196.96,3510143.86,3510143.86,3179887.53,297310.7,0,32945.63,0,0,57652.65
1706258,"TO",1694,"Crixás do Tocantins",9274846.9,10547037.25,219850.05,0,78891.55,140958.5,231792.15,0,10088182.59,9984062.59,7554419.17,6636281.5,6568790.07,67491.43,0,514584.2,206961.06,110417.11,668.4,1047626.58,1043025.19,969999.55,45779.59,0,20554.68,6691.37,0,104120
1706506,"TO",5912,"Darcinópolis",13991312.33,14693882.18,454954.44,0,92576,362378.44,397247.16,0,13618903.75,13172816.1,8577165.97,6628467.06,6569526.22,58940.84,0,1070158.44,122276.24,216718.24,861.24,1424256.77,1424256.77,1250689.06,144041.01,0,29526.7,0,0,405040
1707009,"TO",21457,"Dianópolis",45001999.34,49394475.32,1233841.81,366156.75,589755.45,277929.61,1363335.89,0,39142300,38462647.02,19339704.03,12915700.46,12775594.07,140106.39,0,3349379.59,454908.03,885370.83,6030.96,9784477.49,9784477.49,8749049.79,955840.75,0,79586.95,0,0,679652.98
1707108,"TO",6823,"Divinópolis do Tocantins",17299624.1,18396186.15,1507113.78,12618.3,282154.09,1212341.39,458309.4,0,16313979.97,16176279.97,9114466.64,6691342.1,6568790.08,122552.02,0,1803306.53,290153.47,236237.84,1751.28,2866138.75,2841769.96,2539707.4,270469.62,0,31592.94,0,0,137700
1707207,"TO",7294,"Dois Irmãos do Tocantins",18724579.7,19086862.46,688034.54,39666.21,236082.87,412285.46,1035049.55,0,15790309.85,15229867.85,9101036.69,6643760.1,6568790.07,74970.03,0,1765345.05,318007,260812.13,1691.04,2649337.4,2624650.13,2447769.14,144116.46,0,32764.53,0,0,560442
1707306,"TO",4725,"Dueré",13859221.53,15081096.99,734302.33,22020.63,385103.98,327177.72,450876.14,0,13739852.01,13561269.51,8722634.55,6866495.48,6568790.07,297705.41,0,1328651.74,278530.35,130188.93,1742.16,2869330.81,2687422.13,2524905.87,131302.74,4052.49,27161.03,0,0,178582.5
