id,UF,População 2016,nome,Total da Despesa por Função per capita,Legislativa per capita,Judiciária per capita,Essencial à Justiça per capita,Administração per capita,Defesa Nacional per capita,Segurança Pública per capita,Relações Exteriores per capita,Assistência Social per capita,Previdência Social per capita,Saúde per capita,Trabalho per capita,Educação per capita,Cultura per capita,Direitos da Cidadania per capita,Urbanismo per capita,Habitação per capita,Saneamento per capita,Gestão Ambiental per capita,Ciência e Tecnologia per capita,Agricultura per capita,Organização Agrária per capita,Indústria per capita,Comércio e Serviços per capita,Comunicações per capita,Energia per capita,Transporte per capita,Desporto e Lazer per capita,Encargos Especiais per capita,TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita,TOTAL GERAL DA DESPESA POR FUNÇÃO per capita,IDHM 2010,IDHM Educação 2010,IDHM Longevidade 2010,IDHM Renda 2010,Receita Total,Receitas Correntes,IPTU,ITBI,ISS,Transferências Correntes,Transferências da União,FPM,ITR,SUS Fundo a Fundo - União,FNAS,FNDE,Transferências dos Estados
1200013,AC,14120,Acrelândia,1740.9242917847,,,,431.752030453258,,,,67.1439553824363,,406.597526203966,,804.505425637394,,,,,,1.99330878186969,,26.6026855524079,,,,,,,2.3293597733711,,,1740.9242917847,0.604,0.466,0.808,0.584,26953521.95,28164353.72,85741.61,22350.65,272503.35,25918663.14,13104677.52,9375819.09,19383.71,2406723.76,250975.95,795799.95,3663058.1
1200054,AC,6863,Assis Brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588,0.456,0.77,0.578,16210343.86,16877755.61,84839.29,13115.56,243231.42,16445292.73,7557500.21,5625491.48,413.59,1836374.8,33558.33,0,3748128.49
1200104,AC,24311,Brasiléia,1792.55711488627,,,,604.444633293571,,,,25.4508728559088,6.94575665336679,364.039180206491,,681.974889967504,16.3467562008967,,38.7420340586566,,,,,24.0585685492164,,,,,24.0176467442721,6.53677635638188,,,,1792.55711488627,0.614,0.485,0.77,0.619,45662795.73,47191112.25,63084.74,182027.52,970478.66,45099361.88,20018092.58,12764476.96,19441.93,5075396.86,857993.88,787136.89,12177460.35
1200138,AC,9503,Bujari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589,0.439,0.772,0.603,20783400.39,20745231.84,8007.16,45573.36,206932.33,19624194.01,7998848.73,5625491.48,33611.32,1968738.39,174364.3,130087.73,3568300.88
1200179,AC,10820,Capixaba,2008.92505914972,,,,468.257228280961,,,,79.4934436229205,10.0047560073937,416.096387245841,,996.423271719039,,,2.25752033271719,0.0813308687615527,,0.307763401109057,,5.85054066543438,,,,,,,,30.1528170055453,,2008.92505914972,0.575,0.398,0.794,0.601,21977821.69,22771041.12,43707.77,97297.31,619702.52,21469234.41,10159893.57,7500655.29,14916.84,1559606.62,306206.79,703986.65,3437156.35
1200203,AC,82075,Cruzeiro do Sul,1739.38593481572,50.5750321047822,0.214857264696924,,273.450103076454,,,,48.7880118184587,29.5756236369175,339.585301492537,,621.077616935729,4.12056009747182,,123.214736521474,,6.26918477002741,0.65120182759671,,43.4601954310082,,,,,,27.514298872982,38.118252208346,132.770958757234,,1739.38593481572,0.664,0.582,0.776,0.648,142750314.97,141350834.33,1273112.91,366459.17,5496063.82,117868213.24,51211971.71,26252293.47,4776.25,19920846.4,1681616.11,3046535.46,26786192.79
1200252,AC,17038,Epitaciolândia,1648.09535567555,,,,256.461263645968,,,,61.1732075360958,,395.092921704425,,645.070343350159,13.0691923934734,,44.1148626599366,,,32.5458169973002,,17.1362724498181,,,,,,65.4326663927691,76.796066439723,41.202742105881,,1648.09535567555,0.653,0.553,0.771,0.654,28000458.94,29338244.14,0,0,962823.91,27488627.7,14758450.63,9375838.86,22077.31,4308250.45,393876.97,578377.91,4440652.24
1200302,AC,32372,Feijó,1392.21440905721,,,,367.224614481651,,,,58.957960892129,,288.758598789077,,616.319591004572,10.5172562708514,,36.7529154825158,,,3.90054213517855,,9.78293000123564,,,,,,,,,,1392.21440905721,0.539,0.388,0.723,0.559,46103063.14,50199354.79,0,0,1604824.77,46692548.5,22192678.38,15001310.57,17777.53,4909537.01,994621.43,1136979.05,7710374.46
1200328,AC,7685,Jordão,2846.17028627196,,,,649.100733897202,,,,95.5835679895901,13.2046636304489,482.583337670787,,1459.0887482108,,5.25195055302537,2.85652569941444,,6.4244619388419,,,119.459031880286,,,,,,,12.6172648015615,,,2846.17028627196,0.469,0.283,0.731,0.499,22768759.02,23605449.11,5038.95,1418,389533.54,22932049.45,9370972.19,5707062.83,827.44,2610827.55,360396.2,484206.02,3494635.13
1200336,AC,17545,Mâncio Lima,2054.22253519521,,,6.38358506697065,378.518767170134,,,,70.3711154174979,,311.744906811057,,974.054377315475,18.5454750641208,,60.6462775719578,,,,,39.2962097463665,,,,,5.13669136506127,123.291898546594,16.0745192362496,50.1587118837276,,2054.22253519521,0.625,0.546,0.77,0.58,35931525.21,37675037.83,1686.44,572.5,554731.25,36392388.32,17174941.35,11250982.93,1293.81,3477397.45,478899.56,1856286.53,5177901.39
1200344,AC,8765,Manoel Urbano,2044.06311466058,78.5886286366229,,,477.297535653166,,0.0855675984027382,,109.321612093554,,392.541750142613,,870.322334284084,6.52092983456931,,32.1812846548774,,,2.77669709070165,,55.1369629207074,,4.21390188248717,,,,,3.51637193382772,11.5595379349686,,2044.06311466058,0.551,0.373,0.767,0.586,18834871.71,19915513.51,45330.01,12153.52,1172391.83,18191808.51,8308686.31,5625491.48,4350.02,1866981.78,395521.65,355025.03,3754031.53
1200351,AC,17401,Marechal Thaumaturgo,2364.73866099649,,,9.8957703580254,316.12021033274,,,,52.8232871674042,,340.266400206885,,1436.47290443078,1.66671455663468,,118.750780989598,,5.50114303775645,2.71064881328659,,41.4340555140509,,,,,5.00460893052123,9.84329004080225,1.93781966553646,22.311026952474,,2364.73866099649,0.501,0.361,0.726,0.479,42483511.02,42305381.87,10955.43,2988.02,521224.22,40929238.32,13665128.96,9646605.13,166.22,1344798.75,284216.49,2296988.65,4029105.55
1200385,AC,18336,Plácido de Castro,1872.57529504799,74.0619546247818,5.55921084205934,,697.504135034904,,,,33.2997633071553,,267.345971313264,13.3281931719023,552.083851439791,7.45027759598604,,62.1184156849913,,,,,0.331215095986038,,,,,39.8387145506108,56.6226183464223,11.5155671902269,51.5154068499127,,1872.57529504799,0.622,0.517,0.786,0.593,35805061.27,38123137.02,77654.43,64754.44,654120.1,35364291.27,17728653.64,10814770.55,13863.46,4792264.13,528298.17,451462.25,8834621.68
1200807,AC,17111,Porto Acre,1322.87660335457,45.8507340307405,1.63726199520776,,221.260178247911,,,,66.5715428671615,,371.46047104202,,524.77100753901,,,13.4326608614342,,,,,14.1722558588043,,,,0.68864064052364,,5.97174156975045,0.0584419379346619,57.0016667640699,,1322.87660335457,0.576,0.418,0.771,0.593,23244697.04,25056963.46,5282.18,78924.64,600836.03,23576510.95,13450593.09,9375819.09,14189.38,3075119.1,495972.64,318264.39,3550290.07
1200393,AC,11059,Porto Walter,2380.24500859029,,,11.5792856496971,344.703552762456,,,,100.6638412153,,321.21947192332,,1203.53778460982,0.24414504023872,,122.232057148024,,67.6715688579438,,,105.025318744914,,,,,22.4224685776291,48.3933149471019,15.2665566506917,17.2856424631522,,2380.24500859029,0.532,0.397,0.726,0.521,27806857.63,26919621.63,0,0,291085.64,26039174.21,11692026.5,7500655.29,475.28,2503340.29,488205.36,1134099.97,3749799.12
1200401,AC,377057,Rio Branco,1926.8006985416,58.36313788101,,27.3073849311908,226.084439991831,,6.51417016525353,,48.2051496458095,58.7069984644232,301.001051008203,5.34135958223823,381.970599564522,9.43393521403926,10.6182458620315,566.008902632758,1.34265840443222,28.8972134186608,81.4388869852569,,31.2307014058882,,,,,,29.1366706094834,6.21773127139928,48.981461503168,69.2504035464134,1996.05110208801,0.727,0.661,0.798,0.729,820052654.79,824477471.82,16781363.1,4799575.4,65198330.48,575626715.55,353627786.15,299596806.08,96212.06,38968665.42,4239449.53,7712986.09,134385284.76
1200427,AC,17464,Rodrigues Alves,2059.00506069629,,,,397.890780462666,,,,52.742139257902,,374.779306573523,,1158.17183749427,3.1310123683005,,3.86228298213468,,,1.56556344480073,,7.67292716445259,,,,,1.00744388456253,44.9610885249656,0.360742098030234,12.859936440678,,2059.00506069629,0.567,0.477,0.736,0.518,36051184.45,37601032.39,13898.66,3022.19,344132.3,36468009.55,15821540.89,9440708.41,643.74,3724571.96,466993.12,2098386.54,3599388.68
1200435,AC,6021,Santa Rosa do Purus,2846.56104301611,,,,661.910724132204,,,,115.347857498754,,404.025608702873,,1483.67445274871,16.7024215246637,,3.07324364723468,,3.18246138515197,2.64610529812324,,14.4507639926922,,,,,,55.6230626141837,,85.9243414715164,,2846.56104301611,0.517,0.34,0.781,0.519,,,,,,,,,,,,,
1200500,AC,42451,Sena Madureira,1323.79274033592,,4.7866054981037,,270.400978068832,,,,48.8728873289204,5.17764175166663,292.049891168641,0.0150762055075263,513.847303008174,17.4475750865704,0.0249699653718405,42.9097816305858,,,62.2445000117783,,18.4507896162635,,,,,,25.6913801795011,0.0353348566582648,21.8380259593414,,1323.79274033592,0.603,0.456,0.81,0.593,59045104.6,64496309.96,453437.72,251223.59,947430.39,60893908.41,28080717.88,16876474.4,55202.61,8041497.6,983577.44,1741334.33,11610025.98
1200450,AC,21369,Senador Guiomard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.513,0.786,0.649,39109628.49,39794879.82,126284.93,81439.88,831835.31,37532172.95,17322435.35,11537852,22303.45,4420721.55,413941.3,654065.11,9537966.72
1200609,AC,39427,Tarauacá,1766.14215360032,44.7012653765186,,14.2258553782941,148.43086007051,,,,68.8898239784919,,296.266476779872,,856.71290866665,15.3160912572603,0.05579932533543,179.004944073858,,3.58955056179775,1.33418013036751,,47.1672026783676,,,,,,51.1822644380754,6.74882263423542,32.5161082506912,,1766.14215360032,0.539,0.392,0.72,0.554,69937445.92,74438923.91,76946.96,4541.42,2971191.92,68703841.73,31989471.35,17007494.67,35449.84,8534564.63,753215.02,3958928.48,9388724.76
1200708,AC,17894,Xapuri,1503.96229574159,,2.24935732647815,,259.190900860624,3.00237286241198,,,42.5664524421594,,390.32434894378,,375.363828098804,73.7489460154242,,196.14819548452,,,10.1964764725606,,58.4601726835811,,,,,,65.1026930814798,1.00033530792444,26.608216161842,,1503.96229574159,0.599,0.448,0.773,0.621,26471734.75,30188178.53,45358.12,88713.36,847598.24,28249620.55,15822524.52,11250982.93,37951.04,3286556.76,385818.68,573554.77,8121608.49
1300029,AM,15729,Alvarães,1675.269678937,73.0386381842457,,,135.439034903681,,,,57.8067423230975,,252.516412359336,,741.054763812067,17.1339563862928,,242.40696929239,,,46.5731661262636,,15.3624070188823,,,,,5.0384779706275,,0.777798970055312,88.1213115900566,,1675.269678937,0.527,0.377,0.778,0.499,30944221.85,34327326.81,0,117,124760.13,33814879.27,15259028.45,11941572.76,246.98,1932069.52,459510.87,784352.93,6380944.25
1300060,AM,11047,Amaturá,1881.01995835974,,,,321.228929121028,,3.2508762559971,,76.9300343984792,,327.226422558161,,980.903903322169,2.39522042183398,,78.2143604598534,,,,,7.79346700461664,,,,,,55.2681995111795,5.06691680999366,22.7416284964244,,1881.01995835974,0.56,0.455,0.773,0.499,23408698.48,25912816.03,0,0,180088.82,25085102.73,11511667.61,9553258.28,727.03,1005655.86,247076.18,587029.09,5893210.23
1300086,AM,12653,Anamã,2470.04810479728,83.7307958586896,,,160.290801390974,,,,104.064054374457,,445.497139808741,,1212.06320240259,,,260.893950051371,,3.51101477910377,17.0995076266498,,5.57717537342923,,,,,,49.1396135303881,62.4944827313681,65.6863668695171,,2470.04810479728,0.594,0.526,0.741,0.537,29459795.87,24724068.02,0,0,764215.07,23545758.54,12227880.85,9553258.18,138.58,1481534.21,379839.46,363329.19,5953432.15
1300102,AM,19749,Anori,1373.08285330903,71.4492328725505,,,154.348027241886,,12.9728067243911,,57.7552858372576,,284.929161982885,,484.852841662869,9.47889007038331,5.364792647729,134.097945212416,,8.12364727327966,,,26.960057218087,,,,,,,14.4232513038635,108.326913261431,,1373.08285330903,0.561,0.433,0.757,0.54,28386117.9,32328877.36,3930.27,0,0,31279774.82,18490879.93,14329887.3,12.69,2887151.02,361375.43,418976.05,6577094.39
1300144,AM,21031,Apuí,1595.51560125529,72.7701412201037,,,265.177828919215,,0.710158813180543,,40.3511525842803,,385.565868479863,,478.914217583567,5.50308116589796,,135.6794137226,,8.82130141220104,0.755551328990538,,26.9561685131473,,,13.6663021254339,,16.5410165945509,93.4343911368932,2.13997337264039,48.5290342827255,,1595.51560125529,0.637,0.54,0.772,0.621,33353943.95,35422292.91,0,40605.57,483923.81,33422812.53,18730662.84,14329887.3,30070.29,3281984.06,390002.38,529372.69,8486949.27
1300201,AM,18599,Atalaia do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.259,0.733,0.481,38126699.06,42624256,0,0,92259.16,42159686.33,19159435.96,14329887.3,1037.06,2338265.48,505970.74,1798531.34,9026074.99
1300300,AM,37752,Autazes,1613.95500662217,,,,312.79131675143,,2.36755801017165,,65.7247544500954,16.3373900720492,330.716091862683,,659.229861199407,5.36232755880483,,139.218535706718,,,10.8443618881119,,25.163481140072,,,,,,1.37735934520025,7.5045412163594,37.3174274210638,,1613.95500662217,0.577,0.446,0.799,0.539,64460962.19,69579836.71,20313.19,8663.69,332304.17,65463152.66,31074657.61,19288529.48,789660.28,7708411.58,659810.42,2325100.37,9567803.96
1300409,AM,27589,Barcelos,1273.14648446845,69.1422305991518,,,285.583386857081,,,,45.7018438508101,30.1002722099387,221.52221718801,,340.199528072783,1.99354815324948,,189.361561129436,,28.7399043096886,6.89697451882997,,,,,,,,28.9455000181232,24.9595175613469,,1.23020044220523,1274.37668491065,0.5,0.315,0.728,0.545,40840175.01,45784566.71,103977.23,700,436812.88,43170484.53,23865070.18,19106516.41,160.5,3156525.33,707194.05,618804.51,11403488.18
1300508,AM,31105,Barreirinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574,0.522,0.774,0.469,,,,,,,,,,,,,
1300607,AM,40417,Benjamin Constant,1756.51500705149,52.7578179973773,,,243.48410272905,,0.378630031917263,,48.2550273399807,48.726861964025,318.974521117352,,861.926925056288,6.70588415765643,,113.585352945543,,,4.97617017591608,,23.8074842269342,,,,,,,,32.936229309449,,1756.51500705149,0.574,0.471,0.763,0.526,76334326.98,78200297.56,9819,2940,808811.72,68965250.08,29675808.05,21494830.94,109.25,4693651.09,980150.69,2266254.41,10302755.09
1300631,AM,18579,Beruri,2273.03103396308,54.9440190537704,,,369.196789924108,,0.645890521556596,,75.2609419236773,9.35416168792723,378.763751009204,,1153.95225846386,1.58297001991496,,162.611085096076,,11.5045669842295,22.988708757199,,22.0074810269659,,,,,,,10.2184094945907,,0.354834490553851,2273.38586845363,0.506,0.346,0.731,0.512,41102100.21,42254682.47,7681.72,0,193740.36,40480036.02,17917541.67,14329887.3,515.89,1761804.97,403699.45,1243635.44,6782532.3
1300680,AM,18080,Boa Vista do Ramos,1721.9071460177,71.5547853982301,,,271.981610066372,,7.63429203539823,,77.3149911504425,,299.025449668142,,776.38054590708,,,80.064564159292,,,12.9042699115044,,28.6715647123894,,,,,,,14.5250918141593,81.8499811946903,,1721.9071460177,0.565,0.484,0.75,0.496,30759636.08,33863370.27,4003.95,3706.6,184630.54,33078222.7,17451251.26,14329887.3,465.5,1832798.56,400683.57,730557.83,6089402.18
1300706,AM,33840,Boca do Acre,1437.57937884161,61.2907765957447,,,240.371301713948,,,,38.3644734042553,,305.912240543735,,560.266735224586,28.2144382387707,,147.635932919622,,0.251815898345154,,,11.8485942671395,,,,,,,,43.423070035461,,1437.57937884161,0.588,0.455,0.777,0.576,48116035.78,53815064.18,1579.84,22021.27,415015.13,51570961.04,25537754.4,19106516.41,51199.3,4545534.49,526587.83,1077836.07,10936591.7
1300805,AM,39885,Borba,1930.19321674815,54.2086508712549,,,111.614748652376,,0.0877372445781622,,39.7527489030964,3.82767732230162,472.100340478877,,937.273973674314,22.1234449040993,0.0596715557227028,182.251093894948,,4.45581346370816,2.34916760686975,,23.5653335840542,,,,,,,43.8485380468848,32.6742765450671,,1930.19321674815,0.56,0.425,0.776,0.532,74941853.74,72958481.14,4975.96,47718.9,1306489.36,67565596.88,33420772.24,21494830.94,2443.44,8603931.99,594600.71,2486691.91,10437861.14
1300839,AM,12622,Caapiranga,2336.21440421486,82.9756464902551,,,414.398424972271,,,,70.4895436539376,141.923540643321,430.563273649184,,967.710977658057,,,164.236370622722,,,,,,,,3.56520361273966,,,19.8869537315798,36.7319022341943,3.73256694660117,,2336.21440421486,0.569,0.436,0.775,0.544,26965384.73,29023421.8,2004.01,246.99,228353.16,27992308.67,13599825.1,9553258.18,2541.01,2147257.82,223449.06,782247.75,6149783.54
1300904,AM,15312,Canutama,1638.75384992163,85.4177919278997,,,242.995487852665,,0.0350783699059561,,100.103313087774,,344.732385057471,,549.553682732497,8.61392567920585,,204.34180316092,3.04416340125392,,15.6243991640543,,15.2813753918495,,,,,,,16.5879036050157,52.4225404911181,39.4498308516197,1678.20368077325,0.53,0.379,0.752,0.522,27062873.66,30042062.98,1298.71,10000,687888.4,28756876.93,14692338.68,11941572.76,25977.75,1753692.16,412779.12,406513.54,8084748.04
1301001,AM,28111,Carauari,1789.04446373306,63.6558731457437,,,225.183272028743,,,,87.7791473088826,65.65421792181,287.840198143076,,814.218027818292,4.23267048486358,,111.092458468215,,,18.8632503290527,,26.7967994735157,,,,,,,24.2948379637864,59.4337106470777,,1789.04446373306,0.549,0.416,0.745,0.534,51247174.77,48715757.1,44697.7,39714.7,737565.24,45928720.65,21618794.21,16718201.84,1506.91,2569123.1,870848.58,1255955.5,10322609.52
1301100,AM,36922,Careiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557,0.431,0.779,0.515,,,,,,,,,,,,,
1301159,AM,28592,Careiro da Várzea,1446.80051657806,56.8462569949636,,,178.442519935646,,0.665359191382205,,69.1853364577504,,345.94410184667,,552.152360800224,0.339918508673755,,120.363961247902,,32.4318012031337,0.246572467823167,,19.2033925573587,,,,,,48.7127259373251,,22.266209429211,,1446.80051657806,0.568,0.45,0.779,0.523,40676455.46,42526338.75,509.5,0,814120.37,40848721.56,22170982.74,16718201.97,7269.92,3417994.12,324183.24,1470638.59,7091702.17
1301209,AM,83929,Coari,2570.65881316351,91.4552789858094,,43.7674142429911,371.173158860465,,0.0274041153832406,,116.328121507465,75.4656286861514,660.460726089909,,740.525428993554,61.3981417626804,,334.445963373804,,26.8216001620417,11.7887429851422,,29.1148661368538,,,,7.88633726125654,,,,,,2570.65881316351,0.586,0.425,0.78,0.606,190201807.23,202556099.24,152557.37,0,0,194389126.64,106408992.18,33436403.72,4614.7,17356317.71,2461883.43,4866359.87,47294640.95
1301308,AM,27303,Codajás,1308.24537999487,63.1319118778156,,,196.373085008973,,,,39.1551338680731,,277.711667582317,,480.139646558986,23.9076478775226,,124.600599934073,1.83130058967879,,7.92999926747976,,38.3793791891001,,,,10.2233732556862,,,12.050015382925,32.8116196022415,,1308.24537999487,0.563,0.421,0.775,0.546,37103309.95,41836454.73,8323.22,3105,474461.3,38840468.83,20953616.94,16718201.84,5349.45,2838093.65,212994.36,647809.26,9031421.43
1301407,AM,34461,Eirunepé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563,0.431,0.756,0.548,53546153.38,59338586.37,0,0,314103.87,58313890.83,26016394.16,19106516.41,652.93,4543232.51,536086.11,1584270.38,13506848.75
1301506,AM,19143,Envira,2000.70892023194,73.9735997492556,,,360.301284542653,,,,32.930667084574,56.2252113043932,330.280808128298,,804.097700987306,9.83074753173484,,89.9243420571488,,73.7320879694928,,,,,,,,12.1571927075171,62.167273154678,26.8357133155723,68.2522916993157,,2000.70892023194,0.509,0.349,0.727,0.521,38194655.75,38706629.6,0,3519.52,197238.52,35206008.27,17841254,14329887.3,3115.59,2186386.05,481813.3,673462.67,7561211.06
1301605,AM,20199,Fonte Boa,2668.06867864746,72.8878390019308,,,252.641078271202,,0.116041388187534,,87.2839467300361,93.5270211396604,562.309309866825,,1308.65309124214,27.2020862418932,,119.85694588841,,35.9224387345908,10.4897168176642,,55.52700876281,,,,,,,,41.652154562107,2.13374721520867,2670.20242586267,0.53,0.4,0.719,0.518,53758362.16,49864875.37,5194.88,2701.93,499868.12,46050404.84,21335476.05,14329887.3,151.77,4812725.98,633465.21,1391143.02,8452367.89
1301654,AM,16085,Guajará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532,0.387,0.762,0.51,27701291.1,30247577.16,64085.23,1828.44,240858.19,29688632.88,15549868.24,11941572.76,7056.8,2159335.39,466145.71,834225.41,6576101.26
1301704,AM,52354,Humaitá,1530.24660216984,56.3272302020858,,,171.816114719028,,,,37.3849868204913,20.6736064102074,453.279543492379,,590.48420751041,8.91423043129465,1.05639034266723,150.046883332697,,,2.04347939030447,,19.3595463574894,,,,,,,18.86038316079,,,1530.24660216984,0.605,0.451,0.791,0.621,84766605.47,89158291.21,112603.35,142686.39,2712265.23,81373511.92,40091687.24,26271460.07,69788.44,10403718.2,771785.95,2256705.09,15466840.81
1301803,AM,27587,Ipixuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.481,0.302,0.772,0.476,31393254.6,35817003.47,3127.48,500,139654.83,35328667.56,20575897.16,16718201.84,1026.57,2513750.94,525549.25,636142.37,6981915.53
1301852,AM,46703,Iranduba,1924.75819668972,56.1771346594437,,,287.827193542171,,,,66.8964738881871,52.6658861315119,274.007846391024,,1039.45725949082,7.9015073978117,,95.584867567394,,1.86421771620667,9.12192278868595,,17.2682309487613,,,5.09707620495471,,,9.8643556088474,1.0242243538959,,,1924.75819668972,0.613,0.476,0.799,0.607,99060930.31,101516231.11,53479.16,328809.29,5514479.69,89282929,40557816.67,23883145.5,28575.42,11255873.03,864813.54,3984405.36,9092398.97
1301902,AM,98503,Itacoatiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644,0.534,0.811,0.618,181856830.28,182362786.44,114040.02,81972.65,12437293.86,157188760.44,63776732.9,35824718.26,15667.13,20482178.24,1649102.93,5207835.95,37208403.94
1301951,AM,8153,Itamarati,2870.50641604317,122.043882006623,,,316.458920642708,,33.794284312523,,95.3818582117012,9.65703790015945,490.593749540047,,1319.02549490985,5.95167423034466,5.53366858824972,320.321182386851,51.5730258800442,,5.83039126701828,,11.8954875505949,5.87767324911076,,,14.1199938672881,,7.32161903593769,55.1264724641236,,,2870.50641604317,0.477,0.266,0.772,0.529,26820233.28,25309283.31,2973.91,4600,322203.79,24581049.21,9455718.28,7164943.64,477.95,1236615.16,234486.64,666355.34,7288180.46
1302009,AM,9040,Itapiranga,1820.267375,83.6535254424779,,,229.215534292035,,,,132.98708960177,,358.718918141593,,708.072597345133,9.56920685840708,,56.3738705752212,,0.176991150442478,,,36.6038042035398,,,,,,,,204.895837389381,,1820.267375,0.654,0.594,0.792,0.594,20707066.46,22646427.73,9659.8,5900,239637.41,21971712.9,9630126.45,7164943.64,4366.12,1717944.85,215538.12,377811.14,6213602.91
1302108,AM,4660,Japurá,6038.34602360515,,,,1172.40470815451,,,,141.590566523605,,1092.66703433476,,2854.50294206009,,,173.635536480687,,,,,45.3005064377682,,,,23.8578240343348,,244.177641630901,44.9619184549356,245.247345493562,,6038.34602360515,0.522,0.345,0.748,0.552,27563967.18,27578379.07,1404.82,0,219548.19,26959575.41,10418881.04,7164943.64,70.33,1618458.3,199231.69,1322299.8,8150588.47
1302207,AM,13581,Juruá,2357.60062587438,83.9334680804064,0.104674913482071,,385.80138649584,,,,199.47950887269,,340.113836241808,,825.053027023047,0.583535822104411,,427.973521095648,,,6.44402474044621,,27.5001399013327,,,,,0.441793682350342,31.0106089389588,2.69650909358663,26.4645909726824,,2357.60062587438,0.522,0.376,0.704,0.538,31732772.26,30216868.36,7929.38,2964.6,380710.98,28927537.97,13053397.68,10487172.89,62057.55,1256965.48,380533.84,742962.36,7105433.11
1302306,AM,16200,Jutaí,2737.39812222222,,,,311.501452469136,,5.16618086419753,,77.0430567901235,,651.624075308642,,1473.81480679012,0.0832098765432099,,104.831824074074,,,,,38.6566882716049,,,,,,,16.0989814814815,58.5778462962963,,2737.39812222222,0.516,0.34,0.766,0.528,43878631.03,46401432.44,11144.01,0,292579.37,45080694.51,17169994.6,11941572.76,2780.74,3143958.26,599294.06,1119508.16,9580957.53
1302405,AM,44071,Lábrea,1545.22199677793,55.8132023325997,,,279.526630664156,,0.454951328538041,,73.2095352953189,,237.627614077284,,721.578610650995,11.7111894443058,,49.5739921944136,,2.70288148669193,0.477698032719929,,40.8310803022396,,,,,0.139074901862903,,19.5051088017063,52.070427265095,,1545.22199677793,0.531,0.374,0.744,0.538,66923086.86,71705046.53,181.63,0,2073673.9,68862939.14,29936225.99,21494830.94,90470.84,5214280.34,695228.69,2082130.95,13822839.5
1302504,AM,95330,Manacapuru,1505.1427180321,46.5868684569391,,,150.348417706913,,,,61.0514708905906,,397.936397041855,,604.439716458617,3.8812545893213,3.510997692227,117.761271268226,,44.0524303996643,12.1129298227211,,14.6635607888388,,,,,,10.8717915661387,,37.9256113500472,5.508233504668,1510.65095153677,0.614,0.481,0.795,0.604,132984398.41,141637013.95,365636.86,76232.94,3113853.79,133804640.55,62137787.63,35824718.26,149250.64,19162146.67,1793520.21,4683218.25,26217468.75
1302553,AM,29327,Manaquiri,1368.58693251952,48.2751525897637,,,204.510088314522,,,,57.2339915436287,8.13247996726566,247.459972039418,,573.898613564292,4.45539605142019,,96.8622702628977,,1.94238756095066,6.93109830531592,,15.2201476455144,,8.86371023289119,,,4.2628424318887,59.8879230743001,1.73832986667576,28.9125290687762,,1368.58693251952,0.596,0.51,0.748,0.556,38574835.02,42725398,8502.95,2577.23,248106.94,40885457.35,21809934.01,16718201.84,2558.75,3278983.87,494637.23,1120673.11,6388048
1302603,AM,2094391,Manaus,1997.52569343547,59.256477849647,,12.1480467639519,190.118423522637,0.0401030609852697,11.3693258135659,,44.1463348104533,114.686858160678,361.230155739783,4.03483110842245,531.51199065504,18.9144264657363,0.243894879227422,491.963309148101,14.4455078301998,18.4272614139385,8.26164429182517,,,,,8.77920043583075,,,,10.1862840033213,97.7616174821225,225.777578723362,2223.30327215883,0.737,0.658,0.826,0.738,4821006847.59,4194002662.48,184190093.26,45731350.91,519155479.97,2608987270.41,706972151.14,449395397.12,339768.89,181294231.93,6665894.64,53663471.67,1262426082.65
1302702,AM,53890,Manicoré,1549.31812878085,56.3054848766005,,,142.054345704212,,,,83.4798109111152,42.8417439228057,166.538750974207,,747.981638894044,28.383056411208,,186.754308406012,,10.0975930599369,13.1621710892559,,22.073016143997,,,,,,26.5536392651698,13.322778437558,9.76979068472815,,1549.31812878085,0.582,0.456,0.747,0.58,80588721.94,83553853.68,1402.05,16779.32,2556584.98,77982487.81,37268804.19,26271460.07,23239.09,6813064.08,932637.83,2931422.94,13166192.93
1302801,AM,18477,Maraã,1919.08555014342,,,,148.22513773881,,,,107.083087081236,1.64857714997023,330.93464902311,,1084.10980462196,0.313903772257401,,177.322349948585,,20.9472836499432,6.79417979109163,,11.6490913027007,,,,,0.595334740488174,,3.78492666558424,25.6772246576825,,1919.08555014342,0.498,0.348,0.763,0.466,41180941.38,44197232.68,6562.25,0,200362.03,42786983.03,18751994.39,14329887.3,359.4,2005523.52,701028.62,1549809.26,7368684.12
